1,32.23635065889536,-110.95512838608236,1,0,1,0,7,,,,,
2,32.236594926153884,-110.95201953539427,1,0,0,0,3,4,,,,
3,32.236556440059665,-110.95128523179926,0,0,1,0,2,10,,,,
4,32.235975647574385,-110.95241217212453,0,1,0,0,2,5,9,20,,
5,32.236007045414574,-110.94812734372267,0,0,0,1,4,12,14,,,
6,32.23532223284862,-110.95331836512973,1,0,0,0,8,,,,,
7,32.234839739759444,-110.95508139412846,0,0,0,1,1,8,21,,,
8,32.23470706203834,-110.95338476072185,0,0,1,0,6,7,22,23,,
9,32.234870697861275,-110.95233645565305,0,0,0,1,4,10,15,,,
10,32.234861852688354,-110.95087248838229,0,0,0,1,3,9,11,16,,
11,32.23487069786138,-110.94942943497571,0,0,0,1,10,12,17,,,
12,32.23487627013303,-110.9481362436427,0,0,0,1,5,11,13,18,,
13,32.23488368417329,-110.94676232914236,0,0,0,1,12,14,19,,,
14,32.23489478038043,-110.94400120584685,0,0,0,1,5,13,29,,,
15,32.23434428722473,-110.95234755294962,0,0,0,1,9,16,24,,,
16,32.23434298497074,-110.95087421701918,0,0,0,1,10,15,17,25,,
17,32.2343547052453,-110.94942397412152,0,0,0,1,11,16,18,26,,
18,32.234329962440476,-110.94814154063596,0,0,0,1,12,17,19,27,,
19,32.234350798485565,-110.94676365590594,0,0,0,1,13,18,28,,,
20,32.233822938599296,-110.95675589797675,0,0,0,1,4,21,31,,,
21,32.23379742275315,-110.95507078636308,0,0,0,1,7,20,22,,,
22,32.23379742275315,-110.9541636495579,0,0,0,1,8,21,23,,,
23,32.23379963407293,-110.95341859478819,0,0,0,1,8,22,24,33,,
24,32.233790788795375,-110.95233369050504,0,0,0,1,15,23,25,34,,
25,32.23379300011271,-110.95086188059953,0,0,0,1,16,24,26,35,,
26,32.23382395857537,-110.94942144143586,0,0,0,1,17,25,27,30,,
27,32.23381511330141,-110.94814047010297,0,0,0,1,18,26,28,37,,
28,32.23383126679807,-110.9467592861032,0,0,0,1,19,27,29,37,,
29,32.23384453470665,-110.9439829768311,0,0,0,1,14,28,48,,,
30,32.233481877845385,-110.94973950507662,1,0,0,0,26,36,,,,
31,32.23299830387121,-110.95678465644875,0,0,0,1,20,32,39,,,
32,32.23313285155896,-110.95392467107581,0,0,0,1,22,31,33,38,,
33,32.23317770074393,-110.95288921287265,0,0,0,1,23,32,34,42,,
34,32.233185615303654,-110.95234029529156,0,1,0,0,24,33,35,43,,
35,32.23315395705814,-110.95064364087648,0,0,0,1,25,34,36,45,,
36,32.233185615300904,-110.9497079858513,0,0,1,0,30,35,37,46,,
37,32.232784610071754,-110.94815791741821,0,0,0,1,27,28,36,47,,
38,32.232326454735144,-110.953873383024,0,0,0,1,32,40,42,,,
39,32.23169284763254,-110.9567693613451,0,0,0,1,31,40,53,,,
40,32.23186975708656,-110.95483221900255,0,1,0,0,38,39,49,50,,
41,32.231888604215435,-110.95344939527828,1,0,0,0,42,,,,,
42,32.23189958380125,-110.95299401980557,0,0,1,0,33,38,41,43,49,58
43,32.2320869463809,-110.95231594121448,0,0,0,1,34,42,44,,,
44,32.232065583804605,-110.95112528573594,0,0,0,1,43,45,54,,,
45,32.23206294558559,-110.95053270425635,0,0,0,1,35,44,46,,,
46,32.23207019749155,-110.9497212216641,0,0,1,0,36,45,47,52,,
47,32.23208125429579,-110.94815529960674,0,0,0,1,37,46,48,55,,
48,32.23209372621334,-110.94395140107213,0,0,0,1,29,47,59,,,
49,32.23143334193336,-110.95386081890595,0,0,0,1,40,42,51,,,
50,32.23074433843124,-110.95504554038207,0,0,0,1,40,51,53,,,
51,32.230736423658854,-110.95395082406978,0,0,0,1,49,50,57,,,
52,32.230960646583064,-110.94905560046003,1,0,0,0,46,55,,,,
53,32.23038064990974,-110.95675431268423,0,0,0,1,39,50,57,,,
54,32.23039840490792,-110.95102168204794,0,0,0,1,44,55,58,,,
55,32.23045811273472,-110.94814864636673,0,1,0,0,47,52,56,59,,
56,32.23038416607047,-110.94600474024857,1,0,0,0,55,59,,,,
57,32.230070748809034,-110.954111131155,0,0,0,1,51,53,58,,,
58,32.23008201413914,-110.95311232936709,0,0,0,1,42,54,57,,,
59,32.229556161051875,-110.94603532573568,0,1,1,0,48,55,56,,,